mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8067377090454102,0.23687623410629402,0.0046023368835449215,0.0005857437567538907,0.7,0.0,0.05,8,3,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.7}",-38.687881605360246,-40.764222632514105,-67.38133678860135,-68.25766452365451,-60.56329898410373,-55.13088090684679,12.873774734704293,180
0.8553424835205078,0.2741836539820116,0.0045013904571533205,0.00044729469121873323,0.7,0.0,0.05,8,3,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",-38.00402755737305,-41.63305825127496,-68.36399737887912,-67.55371551513672,-60.6782322523329,-55.24660619099935,12.928021183508735,196
1.2608179569244384,0.40093324538494574,0.004904460906982422,0.0003750708882226415,0.7,0.0,0.05,8,3,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.7}",-38.79293314615885,-40.87201392279731,-67.4535614352756,-68.90004716661241,-60.67889411078559,-55.33948995632595,12.978791017872405,211
1.2534351825714112,0.394058102790918,0.005104207992553711,0.0003754079500403865,0.7,0.0,0.05,8,3,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.8}",-38.07516632080078,-41.683875952826604,-68.60883894178602,-67.86659810384114,-60.80046108669705,-55.40698808119032,13.017957989981667,222
0.21084165573120117,0.02864775171286009,0.0026995658874511717,0.0007487877518491271,0.7,0.0,0.1,4,1,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.7}",-39.34995379977756,-42.449372389051646,-68.44122570461697,-65.03897420247395,-62.81225687662761,-55.61835659450956,12.19023612646398,231
0.2110672950744629,0.027967481056325613,0.0026999950408935548,0.00040005445746763935,0.7,0.0,0.1,4,1,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.8}",-38.41184714423286,-42.10125990125868,-68.84198130289714,-66.5382120429145,-61.11334699842665,-55.401329477945964,12.671564856891308,220
0.3443774223327637,0.04104714296802081,0.0036452770233154296,0.0004403313383791679,0.7,0.0,0.1,4,1,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.7}",-39.44721506754557,-42.82661426120334,-68.87998920016818,-65.93457177056207,-63.817037183973525,-56.181085496690535,12.434345414650391,273
0.3444065093994141,0.03619327305631709,0.0031997203826904298,0.00040011464192676844,0.7,0.0,0.1,4,1,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.8}",-38.49548819647895,-42.20566151936849,-69.12168940226238,-67.01378994411893,-61.7555323961046,-55.71843229166666,12.828902997459977,238
0.19284567832946778,0.03286290375708635,0.0027033805847167967,0.000679556248042265,0.7,0.0,0.1,4,3,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.7}",-41.00293336656358,-43.76350811428494,-69.8514021979438,-67.5534376695421,-62.1660693359375,-56.86747013685439,12.118126051283813,285
0.19902782440185546,0.029419008168359514,0.0031019210815429687,0.0012846287353701156,0.7,0.0,0.1,4,3,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",-39.07522048950195,-43.07609488593207,-66.64913538614908,-66.18271084255642,-59.75235565185547,-54.947103451199,11.654221438411753,163
0.32168965339660643,0.041946206092658575,0.0034031391143798826,0.0002018080201130393,0.7,0.0,0.1,4,3,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.7}",-41.13623157077365,-44.02742163764106,-70.03424157036676,-68.26241899278429,-62.96026353624132,-57.28411546156142,12.262149945840035,287
0.31456241607666013,0.041087078624913634,0.003802061080932617,0.0005109276662406171,0.7,0.0,0.1,4,3,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.8}",-39.07671641031901,-43.32157145182292,-66.98626766628689,-66.54354580349393,-60.50559688991971,-55.286739644368495,11.804755100496994,202
0.565994119644165,0.0880355355513266,0.004002428054809571,0.0010483477919763465,0.7,0.0,0.1,6,1,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.7}",-38.22748998006185,-41.42303265041775,-67.11207765367296,-66.3758938937717,-62.60362428453234,-55.14842369249131,12.644915785005216,183
0.5655900001525879,0.08626168490763797,0.0032403945922851564,0.00038924610059317387,0.7,0.0,0.1,6,1,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.8}",-39.014617699517146,-41.97939944797092,-65.9890404595269,-68.11261688232422,-61.35299597846137,-55.289734093560114,12.31023189407344,204
0.9946696281433105,0.18100764879646147,0.009635257720947265,0.008811775399555792,0.7,0.0,0.1,6,1,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.7}",-38.2288242594401,-41.448831515842016,-67.15446278889974,-66.40826185438368,-62.73943413628472,-55.195962910970046,12.668802158603832,189
1.0076895236968995,0.16841688047886497,0.005205821990966797,0.0008715272946861124,0.7,0.0,0.1,6,1,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.8}",-39.015386471218534,-41.98658855862087,-66.08568383110894,-68.27184278700086,-61.41231452094184,-55.354363233778216,12.364310372855499,213
0.4609550476074219,0.11355809934213475,0.003983545303344727,0.0005139466581884685,0.7,0.0,0.1,6,3,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.7}",-39.046983100043406,-42.95928960164388,-67.57474299112955,-67.91453447129992,-62.71334882948133,-56.04177979871962,12.47762831174977,265
