data_referencia,interrupcoes,precipitacao_total_mm,temperatura_media,vento_velocidade_media_ms,vento_velocidade_max_ms,vento_rajada_max_ms,vento_dir_sin,vento_dir_cos,vento_direcao_media_circular_gr,n_dias
2024-11-25,3045,76.0,22.023214285714285,2.000595238095238,5.5,11.4,-0.9988237277576023,0.04848877053924112,272.7792917257259,7
2024-12-02,2159,4.4,22.71904761904762,1.930952380952381,4.3,10.5,-0.1268251785357219,0.9919250849178997,352.71383022194533,7
2024-12-09,2342,56.6,23.18035714285714,1.683307453416149,4.9,15.3,0.17452831623695086,0.984652155246458,10.051210204259881,7
2024-12-16,2879,31.2,22.39107142857143,1.7791666666666666,4.7,13.8,-0.3482618170723366,0.9373973046523412,339.61896311957537,7
2024-12-23,2757,45.400000000000006,21.75595238095238,1.6351190476190476,4.7,11.6,-0.21717592133500968,0.9761324803489995,347.45678478926345,7
2024-12-30,2896,81.2,21.22148033126294,2.086723602484472,5.4,12.6,-0.21769329575928986,0.9760172278097647,347.4264148129022,7
2025-01-06,2393,8.6,22.01309523809524,1.9119047619047618,4.7,12.1,-0.40282023212911644,0.9152791162194431,336.24539639096037,7
2025-01-13,2374,77.60000000000001,21.353571428571428,2.2565476190476192,4.9,11.0,-0.687982259669504,0.725727504219072,316.52940129391413,7
2025-01-20,2423,77.0,20.904166666666665,2.370833333333333,6.1,11.9,-0.33402658329634133,0.9425636538989673,340.4866441470105,7
2025-01-27,3643,25.400000000000002,22.897800207039335,1.8560559006211181,5.6,12.8,0.9982593353545804,0.058977108927375274,86.61889855491333,7
2025-02-03,2569,43.8,21.492261904761904,2.2375,5.8,13.0,-0.5149912377006496,0.8571954415951785,329.0031306961545,7
2025-02-10,1825,3.4,22.735714285714284,2.4250000000000003,4.7,9.8,0.9999999863199848,-0.00016540867664083144,90.00947721910958,7
2025-02-17,2266,59.0,22.336361283643893,1.883592132505176,5.5,11.0,0.9871158259969444,0.1600073312894449,80.79267824430475,7
2025-02-24,1796,0.0,23.9672619047619,2.0898809523809523,4.4,9.5,0.9998625608764882,-0.01657888287885724,90.94994353820141,7
2025-03-03,1894,1.6,22.641563146997928,2.802432712215321,5.5,10.7,0.9914996066290842,-0.13010968470629344,97.47593061963363,7
2025-03-10,1782,0.0,23.17481884057971,2.7409679089026917,5.2,11.1,0.9788813970022915,-0.2044289866991527,101.79607452227577,7
2025-03-17,3030,72.6,23.6,1.688095238095238,4.3,9.4,0.6773465818253165,-0.7356640592618073,137.363358064304,7
2025-03-24,2481,40.8,22.255331262939958,1.729011387163561,4.1,9.1,0.9235936992314403,0.3833727673426792,67.45724324187749,7
2025-03-31,2018,7.4,22.482738095238094,1.6065476190476191,4.3,10.1,0.9470539843411712,0.3210743694901736,71.2720893605075,7
2025-04-07,1679,1.2000000000000002,22.932738095238097,2.555357142857143,5.8,10.5,0.9205021962136529,-0.3907373884923754,113.00038964734821,7
2025-04-14,2141,56.8,21.863690476190474,1.7672619047619047,4.1,9.0,0.9978289282188185,-0.06585916800023987,93.77618555436614,7
2025-04-21,1971,13.0,21.741537267080748,1.616899585921325,4.5,10.0,0.7762405202767159,0.6304368760475021,50.917638182136045,7
2025-04-28,2158,6.999999999999999,21.91785714285714,1.519047619047619,3.8,10.2,0.8154890587719403,0.5787724898638971,54.635747647426264,7
2025-05-05,1773,0.6000000000000001,20.948162525879916,2.2290372670807455,4.5,8.5,0.845775303056612,-0.5335392551064039,122.24490142623522,7
2025-05-12,1453,0.0,21.589544513457557,2.1627846790890266,4.4,8.8,0.9846808667149792,-0.17436625454897328,100.04178015802862,7
2025-05-19,1766,0.0,18.834265010351967,3.261154244306418,5.7,10.9,0.9869278190520409,-0.16116289889792326,99.27440146744452,7
2025-05-26,1643,1.2,19.764466873706002,2.126785714285714,4.3,8.5,0.9582351248387243,-0.2859815475259105,106.61752932712842,7
2025-06-02,1172,0.0,19.484166666666667,1.7516666666666665,3.9,8.6,0.9727524372172703,-0.23184627641577613,103.40579416210767,5
