mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.31395440101623534,0.042201052360895934,0.0033040523529052736,0.00050898888846595,0.7,0.0,0.1,4,1,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.8}",-5.824086641338137,-5.9505947398808265,-18.35151951207055,-19.7975437312656,-21.893338854047986,-14.36341669572062,7.011849391722965,264
0.17635321617126465,0.022320308549581273,0.002201366424560547,0.00039932945249620205,0.7,0.0,0.1,4,3,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.7}",-5.886402097543081,-5.922289529989163,-18.19873141421212,-20.220881564882067,-20.898110353681776,-14.225282992061642,6.851842885123209,181
0.17518324851989747,0.02437396878961264,0.0028020858764648436,0.00018535509843252909,0.7,0.0,0.1,4,3,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",-6.065175792111291,-5.794472567008602,-18.41026970863342,-19.60339678870307,-21.673056474261813,-14.30927426614364,6.921534409896784,244
0.29344024658203127,0.03805248670991096,0.003201198577880859,0.0002468803560858934,0.7,0.0,0.1,4,3,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.7}",-5.911999600728353,-5.9868587535619735,-18.293646883302266,-20.365811772346497,-21.0159496890174,-14.314853339791298,6.889311040798723,247
0.29126248359680174,0.049070610260536086,0.003701925277709961,0.0006010164005955744,0.7,0.0,0.1,4,3,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.8}",-6.088701103329658,-5.858536911573675,-18.50624850961897,-19.732819985283747,-21.871020594702827,-14.411465420901777,6.973521611152063,274
0.4768230438232422,0.061862448490498385,0.0030014514923095703,0.0005498666457897715,0.7,0.0,0.1,6,1,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.7}",-5.798487364716,-5.80985864551531,-17.83417262978024,-20.177637033462524,-21.26468967013889,-14.176969068722594,6.9256975061336155,147
0.4932835578918457,0.07758006045269045,0.003201150894165039,0.00024672453111551065,0.7,0.0,0.1,6,1,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.8}",-5.807860828770531,-5.8671099315749276,-18.35841824054718,-19.759911710951062,-21.646941589779324,-14.288048460324603,6.978370778962449,222
0.7952932834625244,0.12347031311808784,0.004985666275024414,2.9748142584799908e-05,0.7,0.0,0.1,6,1,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.7}",-5.798360450002882,-5.81383627390696,-17.852823873096042,-20.206964772542317,-21.30705815103319,-14.195808704116278,6.940493136985304,158
0.8179334163665771,0.15545520007014207,0.004303503036499024,0.0005083296889455219,0.7,0.0,0.1,6,1,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.8}",-5.8083806792895,-5.86874655061298,-18.363686823315092,-19.77047465960185,-21.676994041866728,-14.297656550937228,6.986462490416229,232
0.38824968338012694,0.07416192480641194,0.0034996986389160155,0.0004471822851513474,0.7,0.0,0.1,6,3,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.7}",-5.883709207375844,-5.938094160556793,-18.24534564336141,-20.375149523417154,-21.594479025734795,-14.4073555120892,7.019692474434992,273
0.3974177837371826,0.07873084983849263,0.0034019947052001953,0.0005855254117123948,0.7,0.0,0.1,6,3,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",-5.948044355312983,-6.103116547730234,-18.174365077018738,-19.865462866359287,-21.34091583357917,-14.286380936000082,6.819130611284469,221
0.6525920391082763,0.12906585757259437,0.004227256774902344,0.00038985867788112665,0.7,0.0,0.1,6,3,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.7}",-5.883583254814148,-5.94156918115086,-18.24519390741984,-20.398880189789665,-21.648037928475276,-14.423452892329959,7.033886399905409,276
0.682282829284668,0.1572879995923409,0.004305076599121094,0.0005109574684454395,0.7,0.0,0.1,6,3,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.8}",-5.948565185599857,-6.106070363256666,-18.194423024654387,-19.899328656461503,-21.348958254920113,-14.299469096978504,6.827792754901412,234
