data_referencia,interrupcoes,precipitacao_total_mm,temperatura_media,vento_velocidade_media_ms,vento_velocidade_max_ms,vento_rajada_max_ms,vento_dir_sin,vento_dir_cos
2021-08-23,1631,0.0,21.506547619047616,2.8428571428571425,6.1,11.2,0.999920751603478,-0.012589301518966112
2021-08-30,1622,2.6,22.850595238095234,2.567857142857143,4.4,11.2,0.981346085261248,-0.19224947579232357
2021-09-06,1502,0.2,22.413095238095234,2.2625,6.2,10.9,0.9333693822849882,-0.35891725538477465
2021-09-13,1520,0.0,26.3875,2.2904761904761908,5.1,9.3,0.9426861783173462,0.3336806395484108
2021-09-20,1367,0.0,25.41547619047619,2.3851190476190474,5.6,10.5,0.9300102469389931,0.36753359110219147
2021-09-27,2437,5.8,24.723214285714285,2.205952380952381,5.8,12.2,0.9962062648388623,0.08702343302698785
2021-10-04,2034,15.6,24.023214285714285,1.9535714285714287,3.9,13.4,0.5414354719349861,0.8407423087549114
2021-10-11,2122,60.6,24.788095238095234,2.292857142857143,5.0,11.0,0.9996807161807866,-0.02526787874495099
2021-10-18,2567,45.6,22.559523809523807,2.1601190476190477,5.6,12.6,0.014391690836034513,0.9998964342545081
2021-10-25,2691,22.0,22.139285714285712,2.0708333333333333,4.7,10.9,-0.38440711071590206,0.9231636762952994
2021-11-01,2099,20.8,22.629166666666663,2.686309523809524,5.9,11.2,0.9906114061427532,0.13670787109701152
2021-11-08,2179,79.60000000000001,21.346428571428568,2.042857142857143,5.2,11.4,-0.5963982858383984,0.8026886598482752
2021-11-15,2213,91.8,20.190476190476186,2.2375,6.4,12.7,0.5941042780554996,0.8043880324794456
2021-11-22,2429,104.4,20.95892857142857,1.8196428571428573,5.7,10.5,0.4186111084877504,0.9081655905453899
2021-11-29,4344,64.4,22.813095238095237,2.4678571428571425,5.5,13.1,-0.3599060642359972,0.9329885449061817
2021-12-06,2795,135.8,21.351785714285715,1.9672619047619047,4.6,12.0,-0.2997114029282956,0.954029913029331
2021-12-13,2737,72.8,21.48333333333333,2.005952380952381,6.1,12.5,-0.4029187797659865,0.9152357384367639
2021-12-20,2640,95.0,21.174999999999994,1.956547619047619,6.5,12.4,-0.18933671819665823,0.9819122196726747
2021-12-27,2549,48.199999999999996,21.27559523809524,2.164285714285714,4.6,8.6,0.694103582163037,0.7198751400266855
2022-01-03,1898,82.6,20.19464285714286,2.744642857142857,5.7,10.3,-0.3383004103282119,0.9410381673299778
2022-01-10,2137,56.2,20.409523809523808,2.9630952380952382,5.3,12.3,-0.5115015165650646,0.8592823741655817
2022-01-17,2273,24.6,21.489880952380954,2.4583333333333335,5.0,12.1,0.700558919498854,0.713594562977184
2022-01-24,1794,7.0,23.320833333333333,1.9797619047619046,4.2,10.6,0.9981548688980986,-0.060719500121623984
2022-01-31,2010,4.0,21.15952380952381,2.5964285714285715,6.0,10.8,-0.2883711526944628,0.9575187091089483
2022-02-07,2179,75.0,21.394642857142856,1.8898809523809523,5.2,12.1,0.8489500376600186,0.5284731152642044
2022-02-14,2161,34.2,20.971428571428568,2.3267857142857147,5.1,12.9,-0.571805189804909,0.8203894349101357
2022-02-21,2283,125.8,20.291666666666664,1.8053571428571427,4.4,11.5,-0.27665972593586463,0.9609679474597955
2022-02-28,2035,0.8,22.60892857142857,2.2244047619047618,4.6,8.8,0.9926588249910085,0.12094815900818974
2022-03-07,2836,57.0,21.419642857142858,2.1845238095238093,8.1,21.0,0.9591869188864325,0.28277279684784473
2022-03-14,2185,28.0,21.93035714285714,1.769642857142857,4.3,9.7,0.9414507146098523,0.337150636897809
2022-03-21,1782,36.6,22.072619047619046,1.832142857142857,4.7,14.0,0.9771054116365812,0.21275576267285246
2022-03-28,1810,0.0,22.618452380952384,2.1589285714285715,5.3,11.1,0.994638043855573,0.10341741495105887
2022-04-04,1515,0.0,23.2125,2.2595238095238095,5.1,9.6,0.9881587343856678,-0.15343505354812265
2022-04-11,1762,1.0,22.938095238095237,1.736904761904762,4.2,8.9,0.9882265066361433,-0.1529979463317219
2022-04-18,1916,21.0,21.888690476190476,1.8023809523809524,4.0,10.3,0.2876113951964967,-0.9577471928192348
2022-04-25,1657,1.4,21.979166666666664,2.1184523809523808,4.8,10.6,0.9749316331401375,0.22250463074440557
2022-05-02,1458,0.0,21.8625,2.5982142857142856,4.7,9.2,0.9956727753783636,-0.09292859823728448
2022-05-09,1753,14.6,21.938690476190477,2.068452380952381,4.9,10.3,0.9983286338838476,0.05779220334621779
2022-05-16,1457,0.0,21.03392857142857,1.7601190476190476,4.2,9.2,0.9884854187771988,0.151316148724668
2022-05-23,2025,0.0,15.660119047619048,2.2279761904761903,4.5,9.5,0.6600779008219906,-0.7511971544451126
2022-05-30,1634,0.0,19.169642857142858,2.3785714285714286,5.6,10.0,0.9842019042835677,-0.17704974330565715
2022-06-06,1541,0.0,19.905357142857138,2.094047619047619,4.8,8.7,0.9301447631624505,-0.36719302765911643
2022-06-13,1586,0.0,19.607142857142858,1.5898809523809523,3.4,8.1,0.6436911638388658,-0.7652853621988117
2022-06-20,1478,0.0,19.85595238095238,2.1898809523809524,4.5,9.4,0.8952744697535885,-0.4455150096320335
2022-06-27,1397,0.0,19.39166666666667,2.3863095238095235,4.7,8.8,0.9743659349055498,-0.2249689420689756
2022-07-04,1496,0.0,18.694642857142856,2.370833333333333,5.2,11.0,0.9786688944701116,-0.20544389744319425
2022-07-11,1406,0.0,18.912499999999998,2.5690476190476192,5.2,10.4,0.999933562173936,0.01152697870836899
2022-07-18,1708,0.0,19.739285714285717,2.2363095238095236,6.4,10.7,0.9948355233785311,-0.10150015479871982
2022-07-25,1433,0.0,19.41488095238095,2.5654761904761907,5.5,9.4,0.9606879056019325,-0.277630596350929
2022-08-01,1733,0.0,20.00238095238095,2.063690476190476,4.6,9.7,0.97332611872344,0.2294259501685981
2022-08-08,1663,0.0,22.089880952380952,1.9773809523809525,4.3,8.3,0.9958963758306728,0.09050087627935502
2022-08-15,1642,0.0,20.372619047619047,2.4720238095238094,5.1,10.1,0.8836641814483347,-0.4681213671957783
2022-08-22,1613,0.0,21.07857142857143,2.7821428571428575,6.6,13.3,0.9926258738217419,0.12121829325486852
2022-08-29,1655,0.0,21.11785714285714,2.6767857142857143,5.0,10.5,0.9505151500934182,-0.31067820883172115
2022-09-05,1707,0.0,21.330357142857142,2.9595238095238092,4.8,10.8,0.9998427697467924,-0.017732337270159063
2022-09-12,1576,0.0,23.127976190476193,2.6654761904761903,5.4,11.3,0.9942886700489053,0.106724133223836
2022-09-19,3317,16.8,23.989285714285717,2.1952380952380954,4.4,9.0,0.9998797869296016,-0.015505214916751433
2022-09-26,2685,23.6,21.90654761904762,2.110119047619048,5.0,15.7,0.03485849199329092,0.999392258092864
2022-10-03,1960,0.0,23.676190476190474,2.1303571428571426,5.0,10.0,0.975436645832352,-0.2202801624462143
2022-10-10,2194,0.2,23.192857142857143,2.419642857142857,5.6,12.4,0.7359318056279717,0.6770556679218878
2022-10-17,2148,0.0,25.052380952380954,3.123809523809524,5.4,11.3,0.9985752318435867,-0.05336203096329227
2022-10-24,2058,2.6,23.82797619047619,2.148214285714286,5.0,11.1,0.9522067578033789,0.30545423616898376
2022-10-31,2325,32.6,22.84940476190476,2.1214285714285714,4.4,13.5,-0.005036866447812139,0.9999873149077376
2022-11-07,3064,56.400000000000006,19.785714285714285,2.479761904761905,4.3,10.3,0.8533690773697802,-0.521307220158181
2022-11-14,4211,115.0,21.09047619047619,1.9339285714285714,5.5,13.9,0.050496012268523884,0.9987242626195566
2022-11-21,4346,166.6,20.891071428571426,2.0726190476190474,4.6,14.7,0.5926811358701788,0.8054371925753333
2022-11-28,2477,72.0,21.026190476190475,1.9928571428571427,4.8,10.4,-0.2881316885155883,0.9575907946890236
2022-12-05,2551,54.400000000000006,20.529166666666665,2.292857142857143,5.3,11.7,0.26776387732188667,0.963484564485363
2022-12-12,2943,98.8,21.64761904761905,2.0077380952380954,4.5,13.0,-0.5261132920372918,0.8504144894942014
2022-12-19,2784,64.2,20.537499999999998,2.3648809523809526,4.9,11.9,-0.7558981711503319,0.6546892047770329
2022-12-26,2659,103.2,20.269642857142856,2.455357142857143,5.3,11.4,-0.16425996638609755,0.986417083916757
2023-01-02,2029,37.0,21.357738095238094,2.168452380952381,5.2,9.6,0.5728286510877127,0.8196751408289941
2023-01-09,1944,22.0,20.473214285714285,2.417261904761905,5.9,14.4,-0.4663137228241748,0.8846194164192073
2023-01-16,2641,87.4,20.9047619047619,1.5839285714285711,7.2,12.6,0.3131815699476036,0.9496932685057604
2023-01-23,2406,6.2,21.310119047619047,2.183333333333333,5.8,11.3,-0.2439236402843666,0.9697944409566509
2023-01-30,2389,58.4,20.797023809523807,1.9708333333333332,6.6,13.7,0.18700757211759816,0.9823584722343882
2023-02-06,2233,14.0,22.162499999999998,1.7648809523809523,5.0,11.7,0.7155318191273968,0.6985801427296932
2023-02-13,1921,11.6,23.351190476190474,1.8136904761904764,4.0,8.9,0.9955258738504245,0.09448933534716324
2023-02-20,1848,9.600000000000001,23.229166666666664,2.042857142857143,5.3,9.8,0.8167965817058547,0.5769257700203997
2023-02-27,2510,20.6,22.065476190476186,1.8226190476190476,4.6,11.1,0.9386580537666547,-0.3448493266616537
2023-03-06,2346,40.0,22.2625,1.8875,4.5,9.3,0.9990752067617111,-0.04299687470089113
2023-03-13,1913,24.8,21.329761904761906,1.7249999999999999,5.5,10.8,0.9682605917694033,-0.24994284631964356
2023-03-20,1985,63.8,20.586309523809522,1.750595238095238,4.5,10.1,0.9877652309231383,0.15594822403400185
2023-03-27,1675,6.6,21.8,2.0226190476190475,4.5,11.1,0.9830501338621246,-0.1833369420320387
2023-04-03,1674,2.0,21.86190476190476,1.7803571428571427,4.7,9.2,0.8299037165988727,-0.5579066419889425
2023-04-10,1902,51.4,21.26845238095238,1.8041666666666667,7.7,16.6,0.9753342523983192,-0.22073308791074345
2023-04-17,2125,63.6,21.44345238095238,1.7232142857142858,4.0,15.3,0.9159729360701936,-0.40124005331839585
2023-04-24,1665,16.2,20.505357142857143,2.6750000000000003,5.0,9.9,0.980414953368353,-0.1969429338964216
2023-05-01,1915,54.6,20.842857142857145,1.6910714285714283,5.8,16.7,0.9602217886855055,-0.27923845819229187
2023-05-08,1422,0.0,20.387499999999996,1.844047619047619,4.4,8.6,0.9055904552594153,-0.42415318853339407
2023-05-15,1459,1.2,20.476190476190474,1.4047619047619049,3.3,6.7,0.6374937632023405,-0.7704555158334051
2023-05-22,1306,0.0,19.235119047619047,1.836309523809524,4.6,8.5,0.8546501524050276,-0.5192043114170598
2023-05-29,1417,0.0,19.72440476190476,2.194642857142857,4.4,9.0,0.9857269020520419,-0.16835223363794152
2023-06-05,1400,0.0,19.848214285714285,1.8916666666666664,4.2,8.4,0.8926718767915819,-0.45070713371922005
2023-06-12,1395,0.0,19.69702380952381,1.8291666666666668,3.8,8.2,0.9829491021988898,-0.18387784664389753
2023-06-19,1772,2.1999999999999997,20.13452380952381,1.855952380952381,4.3,8.3,0.9369795600166629,-0.34938417839246927
2023-06-26,1442,0.0,18.16190476190476,2.0857142857142854,4.0,8.7,0.9468081263073834,-0.3217986512686183
2023-07-03,1371,0.0,18.454761904761906,2.111904761904762,4.8,10.5,0.955965250368823,-0.29347988020863314
2023-07-10,1548,0.0,18.2375,1.8398809523809523,4.0,7.9,0.947100036265017,-0.32093850081721803
2023-07-17,1522,0.0,20.817857142857143,1.6827380952380953,3.3,8.1,0.9885302432903598,-0.15102303830973024
2023-07-24,1744,0.0,19.919642857142858,3.1166666666666667,6.3,12.4,0.9985277985673098,-0.054242377237008095
2023-07-31,1398,0.0,20.432738095238097,2.050595238095238,4.7,8.5,0.9450156340217389,-0.3270251541617107
2023-08-07,1276,0.0,21.16428571428571,2.049404761904762,4.5,10.8,0.9546489972850412,-0.29773359229798957
2023-08-14,1446,0.0,21.876190476190477,2.488095238095238,5.4,11.7,0.9607623583976904,-0.2773728369651722
2023-08-21,2337,0.0,21.04285714285714,2.6324016563146997,6.1,12.0,0.9511266451695142,-0.30880107650166183
2023-08-28,2648,12.8,22.904329004329004,1.7761904761904763,5.2,10.3,-0.4543644815836419,0.8908158720382279
2023-09-04,2411,47.4,22.826785714285712,1.8982142857142856,4.5,9.9,0.7170843811694161,0.696986363053737
2023-09-11,1692,0.0,23.32202380952381,2.9017857142857144,5.9,11.1,0.9966703728935828,-0.0815362974151178
2023-09-18,1536,0.0,23.764880952380953,2.2535714285714286,4.0,9.5,0.9846104561069737,-0.1747634107152219
2023-09-25,1680,0.0,26.24047619047619,2.0732142857142857,4.8,9.4,0.9522253175704665,0.3053963728956586
2023-10-02,2994,23.800000000000004,24.530357142857145,1.7089285714285716,4.6,11.0,0.9585587190974512,0.2848950368859627
2023-10-09,3082,38.8,23.469642857142855,1.5488095238095239,5.0,20.0,-0.6288930545541394,0.777491817277561
2023-10-16,2536,0.4,25.426966873706004,2.397722567287785,5.0,12.5,0.982882078845547,-0.18423577037116357
2023-10-23,3109,14.799999999999999,25.25703933747412,2.1761128364389237,4.9,10.7,0.9907394831851899,0.13577656814761108
2023-10-30,2486,32.0,24.1184265010352,1.9361542443064184,4.7,12.4,-0.13546830518685946,0.9907816804371181
2023-11-06,3928,35.8,23.239285714285717,1.9964285714285714,5.5,12.8,0.7562309212189758,-0.6543048171856136
2023-11-13,1911,0.0,25.695833333333333,2.270833333333333,5.1,10.4,0.9741479612426037,0.22591093290692815
2023-11-20,2570,13.600000000000001,25.39702380952381,2.166666666666667,5.6,15.3,-0.4000792733138634,0.9164805371990454
2023-11-27,3361,78.6,23.054166666666667,1.9095238095238096,6.4,13.5,0.942572080577127,-0.3340028037554564
2023-12-04,2675,20.200000000000003,22.67083333333333,1.7803571428571427,5.8,14.3,0.44621611926026794,-0.8949252342583186
2023-12-11,2191,3.2,24.23690476190476,2.0880952380952382,4.8,14.8,0.9993334226564359,0.036506305780966405
2023-12-18,1775,4.6,24.766071428571426,2.1625,4.5,10.9,0.9618662237903314,-0.27352032379939867
2023-12-25,2542,63.0,22.05595238095238,2.031547619047619,5.0,11.3,-0.47186738423243657,0.8816695365598373
2024-01-01,3194,70.4,22.833928571428572,1.8178571428571428,4.8,11.8,-0.9111612191078251,0.4120500367600299
2024-01-08,2761,136.0,21.13214285714286,2.081547619047619,4.7,11.1,-0.4474004449339459,0.8943337418843748
2024-01-15,2343,59.2,21.814285714285713,1.706547619047619,4.5,10.5,0.9501499599483584,0.31179328666623496
2024-01-22,2353,10.200000000000001,23.686309523809523,1.6619047619047618,5.4,12.7,-0.22255505964763325,0.974920122587096
2024-01-29,2060,61.400000000000006,21.934523809523807,2.0761904761904764,5.0,10.5,-0.7461459299540419,0.6657824353443232
2024-02-05,1996,20.8,22.073214285714283,2.026190476190476,5.2,9.2,0.9057231477318639,0.42386976733742643
2024-02-12,2662,55.0,21.46904761904762,1.9136904761904763,5.0,17.0,0.4850522067768766,0.8744851952439687
2024-02-19,2269,26.4,22.420238095238094,2.064285714285714,4.5,11.5,0.03118522727754874,0.9995136225182965
2024-02-26,2002,20.6,21.991071428571427,2.3392857142857144,5.5,9.6,0.2703222524602473,0.962769899729327
2024-03-04,2084,4.4,23.002976190476186,1.594642857142857,4.7,9.8,0.8708373484676345,0.4915712690077195
2024-03-11,1915,31.6,23.213612836438923,1.7542701863354038,4.5,11.1,0.5231180615262573,0.8522602265182924
2024-03-18,2154,20.8,23.74360766045549,1.5723343685300206,3.8,8.2,0.338285099332929,0.9410436714463949
2024-03-25,1954,55.599999999999994,22.48333333333333,1.7113095238095237,3.6,9.6,0.0897022493446869,0.9959686272481195
2024-04-01,1971,5.0,22.28095238095238,1.7779761904761904,4.3,11.6,0.9433600533542923,-0.331770718622646
2024-04-08,1935,88.60000000000001,22.14345238095238,1.7392857142857143,4.9,9.6,0.9420831431569878,0.3353794140662938
2024-04-15,1707,24.6,22.163690476190474,1.9327380952380953,4.4,8.9,0.9990651437756732,-0.04323006468296424
2024-04-22,1372,16.6,22.82202380952381,2.519047619047619,4.4,8.6,0.987449825462378,-0.15793303072606227
2024-04-29,1612,0.6000000000000001,23.03452380952381,2.0339285714285715,4.3,8.2,0.9993711794683049,-0.035457659935890166
2024-05-06,1352,0.0,22.830357142857142,2.457142857142857,4.9,8.6,0.9980931362482826,-0.06172593761189235
2024-05-13,1302,0.0,21.192261904761903,2.007142857142857,5.4,9.4,0.9999999778438163,-0.00021050502745975267
2024-05-20,1304,0.0,21.46607142857143,1.9916666666666667,4.1,8.7,0.8790597734897418,-0.4767115633505901
2024-05-27,1279,0.0,21.002976190476186,2.043452380952381,4.4,9.4,0.9550657127191535,-0.2963941368992568
2024-06-03,1452,0.0,19.529761904761905,2.237603519668737,4.8,10.0,0.8870951597900212,-0.46158658719368867
2024-06-10,1250,0.0,19.78222049689441,2.3391821946169773,5.0,9.3,0.9804954490030817,-0.19654178813739615
2024-06-17,1312,0.0,19.66845238095238,2.405952380952381,4.5,9.4,0.9973512653642558,-0.07273550354756333
2024-06-24,1253,0.0,19.619151138716354,1.9330486542443064,3.9,8.6,0.9997293498300689,-0.02326428783237456
2024-07-01,1423,0.0,19.651505740636175,1.494045266327875,3.9,9.4,0.9803512306638493,0.19725989084422638
2024-07-08,1216,0.0,19.766071428571426,1.980952380952381,4.2,10.1,0.9975216486841342,-0.07036021892011629
2024-07-15,1294,0.0,19.935224920007528,2.153312629399586,5.2,10.2,0.9663381028421248,0.25727547686377517
2024-07-22,1315,0.0,19.08542960662526,2.4763716356107657,4.9,9.7,0.9825386080223522,-0.18605881797296941
2024-07-29,1402,0.0,19.701785714285712,2.105357142857143,4.6,15.3,0.9980811848102967,-0.0619188866798696
2024-08-05,1469,0.0,20.411309523809525,3.0077380952380954,5.5,10.6,0.999778232911158,-0.02105908348058609
2024-08-12,1572,0.0,19.859290890269147,2.032427536231884,4.5,10.4,0.8934753530841706,-0.4491122281024162
2024-08-19,1741,0.0,21.915734989648033,2.3466614906832297,4.1,9.0,0.9748998929234354,-0.22264365874166295
2024-08-26,1617,0.0,22.694798136645964,2.2257246376811595,5.0,9.8,0.9531531215033577,-0.30248822616492904
2024-09-02,1486,0.0,22.346273291925463,2.6226966873706004,5.2,9.8,0.9681194680443144,-0.2504889131151192
2024-09-09,1739,0.0,24.142883022774328,2.638768115942029,5.6,12.0,0.9945511310006029,0.10424992961830634
2024-09-16,1539,0.0,24.359523809523807,2.604166666666667,4.2,9.4,0.9942487237277321,0.1070956365393837
2024-09-23,1546,0.0,25.744047619047617,2.6982142857142857,5.9,12.9,0.9999350475922885,0.011397394290265895
2024-09-30,1763,0.0,26.082738095238092,2.688690476190476,5.3,11.5,0.9960930312393865,0.08831009634424943
2024-10-07,1993,0.0,26.76845238095238,2.066666666666667,7.5,15.4,0.879477326236054,0.47594078690177566
2024-10-14,4921,67.2,24.22202380952381,2.2875,5.2,18.9,0.9779496852167012,-0.20884064064390134
2024-10-21,3113,108.8,20.758928571428573,2.020833333333333,5.1,11.0,0.09556593719239233,0.9954231018258215
2024-10-28,3007,84.0,22.505434782608692,1.9783902691511386,5.4,12.1,0.9619756849657588,-0.27313509758846266
2024-11-04,1997,9.2,21.56845238095238,2.15,6.0,10.7,0.9104459554146553,0.41362804821372484
2024-11-11,2650,72.6,20.754166666666666,1.9648809523809523,4.9,11.4,0.06429508684717238,0.9979309303791093
2024-11-18,2338,89.0,20.81845238095238,1.9589285714285716,4.7,12.0,0.7982904807532283,0.6022726196157183
2024-11-25,3045,76.0,22.023214285714285,2.000595238095238,5.5,11.4,-0.9988237277576023,0.04848877053924108
2024-12-02,2159,4.4,22.71904761904762,1.930952380952381,4.3,10.5,-0.1268251785357219,0.9919250849178997
2024-12-09,2342,56.6,23.18035714285714,1.683307453416149,4.9,15.3,0.1745283162369508,0.984652155246458
2024-12-16,2879,31.2,22.39107142857143,1.7791666666666666,4.7,13.8,-0.34826181707233667,0.9373973046523414
2024-12-23,2757,45.400000000000006,21.75595238095238,1.6351190476190476,4.7,11.6,-0.21717592133500968,0.9761324803489995
2024-12-30,2896,81.2,21.22148033126294,2.086723602484472,5.4,12.6,-0.21769329575928986,0.9760172278097647
2025-01-06,2393,8.6,22.01309523809524,1.9119047619047618,4.7,12.1,-0.40282023212911644,0.9152791162194431
2025-01-13,2374,77.60000000000001,21.353571428571428,2.2565476190476192,4.9,11.0,-0.687982259669504,0.7257275042190721
2025-01-20,2423,77.0,20.904166666666665,2.370833333333333,6.1,11.9,-0.3340265832963414,0.9425636538989673
2025-01-27,3643,25.400000000000002,22.897800207039335,1.8560559006211181,5.6,12.8,0.9982593353545802,0.05897710892737549
2025-02-03,2569,43.8,21.492261904761904,2.2375,5.8,13.0,-0.5149912377006496,0.8571954415951785
2025-02-10,1825,3.4,22.735714285714284,2.4250000000000003,4.7,9.8,0.9999999863199848,-0.00016540867664083144
2025-02-17,2266,59.0,22.336361283643893,1.883592132505176,5.5,11.0,0.9871158259969443,0.1600073312894448
2025-02-24,1796,0.0,23.9672619047619,2.0898809523809523,4.4,9.5,0.9998625608764882,-0.016578882878857223
2025-03-03,1894,1.6,22.641563146997928,2.802432712215321,5.5,10.7,0.9914996066290843,-0.13010968470629347
2025-03-10,1782,0.0,23.17481884057971,2.7409679089026917,5.2,11.1,0.9788813970022914,-0.20442898669915274
2025-03-17,3030,72.6,23.6,1.688095238095238,4.3,9.4,0.6773465818253164,-0.7356640592618073
2025-03-24,2481,40.8,22.255331262939958,1.729011387163561,4.1,9.1,0.9235936992314403,0.38337276734267917
2025-03-31,2018,7.4,22.482738095238094,1.6065476190476191,4.3,10.1,0.9470539843411712,0.32107436949017365
2025-04-07,1679,1.2000000000000002,22.932738095238097,2.555357142857143,5.8,10.5,0.9205021962136529,-0.39073738849237544
2025-04-14,2141,56.8,21.863690476190474,1.7672619047619047,4.1,9.0,0.9978289282188186,-0.06585916800023978
2025-04-21,1971,13.0,21.741537267080748,1.616899585921325,4.5,10.0,0.7762405202767156,0.6304368760475024
2025-04-28,2158,6.999999999999999,21.91785714285714,1.519047619047619,3.8,10.2,0.8154890587719403,0.5787724898638972
2025-05-05,1773,0.6000000000000001,20.948162525879916,2.2290372670807455,4.5,8.5,0.8457753030566119,-0.5335392551064038
2025-05-12,1453,0.0,21.589544513457557,2.1627846790890266,4.4,8.8,0.9846808667149791,-0.17436625454897328
2025-05-19,1766,0.0,18.834265010351967,3.261154244306418,5.7,10.9,0.9869278190520407,-0.16116289889792323
2025-05-26,1643,1.2,19.764466873706002,2.126785714285714,4.3,8.5,0.9582351248387242,-0.28598154752591043
2025-06-02,1172,0.0,19.484166666666667,1.7516666666666665,3.9,8.6,0.9727524372172703,-0.23184627641577618
