data,temperatura_media,precipitacao_total_mm,vento_velocidade_media_ms,vento_velocidade_max_ms,vento_rajada_max_ms,vento_direcao_media_circular_gr,vento_dir_sin,vento_dir_cos,n_registros
2018-06-30,17.870833333333334,0.0,1.8125,3.6,7.1,96.53920619882241,0.9934941606853417,-0.11388306583565636,24
2018-07-01,18.6125,0.0,1.7291666666666667,4.0,6.7,92.5973932347804,0.9989726326201622,-0.04531753828202284,24
2018-07-02,20.0125,0.0,1.9041666666666668,3.3,8.3,89.94501785218498,0.9999995395652341,0.0009596193619095468,24
2018-07-03,19.054166666666667,0.0,1.8125,3.7,7.7,123.91828380158051,0.8298342593802189,-0.5580099479031567,24
2018-07-04,18.745833333333334,0.0,2.1875,4.7,9.7,114.94490809130855,0.9067137303445896,-0.42174661967181065,24
2018-07-05,18.883333333333333,0.0,2.629166666666667,4.1,8.6,102.19520658265301,0.9774335704913961,-0.21124302420776137,24
2018-07-06,18.3,0.0,2.5166666666666666,3.9,10.5,102.91936519670254,0.9746856830042613,-0.22357955932176965,24
2018-07-07,19.650000000000002,0.0,2.345833333333333,4.3,8.1,84.26087159170002,0.9949875105305501,0.09999926943842348,24
2018-07-08,19.591666666666665,0.0,1.1916666666666667,2.8,5.4,156.2676769976269,0.4024642771406836,-0.9154356916931015,24
2018-07-09,20.508333333333333,0.0,1.4083333333333332,2.5,6.2,145.13804428074957,0.5716011681849092,-0.820531598739285,24
2018-07-10,20.133333333333333,0.0,1.9416666666666667,3.4,6.9,145.31647316282763,0.5690431245075884,-0.8223076811331883,24
2018-07-11,18.779166666666665,0.0,1.8791666666666667,3.5,7.1,157.51257718851127,0.38248061925537413,-0.9239635143738227,24
2018-07-12,19.037499999999998,0.0,1.4833333333333334,3.9,6.6,126.55217044209122,0.8033149139543524,-0.5955544887065426,24
2018-07-13,19.845833333333335,0.0,1.9291666666666665,3.4,7.1,131.2841679744453,0.7514464771236476,-0.6597940527304405,24
2018-07-14,19.916666666666668,0.0,2.404166666666667,4.2,7.7,96.76159559164009,0.993044649252202,-0.1177383734878778,24
2018-07-15,19.583333333333332,0.0,2.3874999999999997,3.9,8.0,99.94765308181559,0.9849659914775378,-0.17274835927635013,24
2018-07-16,19.504166666666666,0.0,2.670833333333333,4.9,9.7,108.06403980022067,0.9507105323533336,-0.31007980210333136,24
2018-07-17,19.091666666666665,0.0,2.9166666666666665,5.4,9.0,106.56214913918359,0.958511097397419,-0.2850552159950691,24
2018-07-18,18.9375,0.0,3.079166666666667,4.5,8.9,90.48270113681501,0.999964512221477,-0.008424624482057535,24
2018-07-19,19.108333333333334,0.0,3.016666666666667,4.4,8.1,95.45487223482829,0.9954713804150297,-0.09506172086910256,24
2018-07-20,19.379166666666666,0.0,2.8000000000000003,5.2,8.6,97.83901213124973,0.9906552034226903,-0.13639013135688377,24
2018-07-21,18.970833333333335,0.0,2.0749999999999997,4.1,9.2,118.24484431275991,0.8809333257022507,-0.4732403994453266,24
2018-07-22,19.320833333333333,0.0,2.5166666666666666,5.2,10.5,94.40004047161847,0.997052698035189,-0.07671973240796842,24
2018-07-23,18.866666666666667,0.0,3.454166666666667,5.7,10.2,104.27191295637766,0.9691366967002418,-0.24652396051691067,24
2018-07-24,18.204166666666666,0.0,3.0500000000000003,5.6,9.7,103.14368990732079,0.973802855092831,-0.2273939300268383,24
2018-07-25,18.675,0.0,3.2375000000000003,4.7,9.9,96.10337463899674,0.9943316836075617,-0.10632263622649542,24
2018-07-26,18.708333333333332,0.0,2.433333333333333,4.6,8.7,100.82842954342368,0.9821941532382649,-0.1878686917625391,24
2018-07-27,18.916666666666668,0.0,2.3833333333333333,5.3,8.3,107.92040755274542,0.9514848695514836,-0.3076955362279346,24
2018-07-28,20.0,0.0,2.2083333333333335,3.8,7.0,95.34959926807353,0.9956443626079765,-0.09323252225997257,24
2018-07-29,19.945833333333333,0.0,1.9791666666666667,3.6,7.4,101.73511737615628,0.9790983355608673,-0.20338743644074792,24
2018-07-30,20.816666666666666,0.0,1.8416666666666668,3.0,7.4,59.73386896864512,0.8636936386420389,0.5040171609868808,24
2018-07-31,20.295833333333334,0.0,1.2458333333333333,2.6,6.1,341.80210227856776,-0.3123000622288105,0.9499835109789438,24
2018-08-01,21.337500000000002,0.0,1.0833333333333333,2.6,6.1,35.75895377778589,0.5843764855249172,0.8114826696643288,24
2018-08-02,22.25,0.0,1.5374999999999999,2.7,5.9,297.51575990627333,-0.8868837900100742,0.46199257896352225,24
2018-08-03,21.77916666666667,0.0,2.2875,4.3,8.2,52.92887277990508,0.7978877991725316,0.6028059886328385,24
2018-08-04,22.145833333333332,0.0,1.5208333333333333,2.5,7.7,322.5916833257914,-0.6074911452660079,0.7943264495302885,24
2018-08-05,22.229166666666668,0.0,1.3166666666666667,2.4,5.5,119.85144314389665,0.8673188944758495,-0.4977528857627953,24
2018-08-06,22.3875,0.0,1.2958333333333334,2.6,5.1,170.63278560006546,0.16276140249792884,-0.9866654579222418,24
2018-08-07,21.97083333333333,0.0,2.5791666666666666,4.0,8.9,148.7903203517481,0.5181715086998292,-0.8552767315739058,24
2018-08-08,22.304166666666664,0.0,2.6333333333333333,4.7,8.5,105.19537463351082,0.9650376573028558,-0.2621112740562981,24
2018-08-09,21.241666666666667,2.2,1.7041666666666666,3.2,7.4,103.72269139780545,0.9714552465221565,-0.23722289941018762,24
2018-08-10,21.329166666666666,0.0,1.2708333333333333,3.4,6.7,297.28372592342294,-0.8887474698931985,0.4583971365076773,24
2018-08-11,22.420833333333334,0.0,1.9000000000000001,3.7,12.1,211.81557480325867,-0.527186803713009,-0.8497494183527644,24
2018-08-12,21.095833333333335,0.0,1.7833333333333332,2.9,9.8,177.01915856841669,0.05200203148078809,-0.9986469790280603,24
2018-08-13,21.416666666666668,0.0,1.7458333333333333,3.7,6.3,130.34926348265458,0.7621119315510357,-0.647445290188715,24
2018-08-14,22.275000000000002,0.0,1.8708333333333333,3.9,6.7,122.17283090344391,0.8464457556845831,-0.5324749596774996,24
2018-08-15,22.520833333333332,0.0,1.7708333333333333,3.5,9.1,65.01008974613423,0.9063821957596712,0.42245865503014274,24
2018-08-16,19.933333333333334,12.0,2.2041666666666666,3.7,7.4,334.19618842117285,-0.435290991755571,0.9002898158351296,24
2018-08-17,18.129166666666666,0.0,2.9125,4.8,8.4,81.03473638217218,0.9877829996957059,0.1558356362073613,24
2018-08-18,18.995833333333334,0.8,2.9291666666666667,4.8,9.4,86.08966967706253,0.9976719995886535,0.06819517018658862,24
2018-08-19,20.099999999999998,3.4,2.316666666666667,3.2,7.7,96.59248215917276,0.9933878380763108,-0.11480680799531583,24
2018-08-20,21.029166666666665,0.0,2.7375000000000003,4.2,8.8,101.85291787415848,0.9786781005504706,-0.20540003773836843,24
2018-08-21,21.2,0.0,2.3666666666666667,4.2,9.2,107.58764077536921,0.9532558695722392,-0.30216427175639743,24
2018-08-22,22.025000000000002,0.0,2.4291666666666667,5.2,8.1,112.14538911830904,0.9262302992417534,-0.3769581313176996,24
2018-08-23,22.90416666666667,0.0,2.591666666666667,3.8,7.6,99.72165691579141,0.9856397123039272,-0.16886194813939429,24
2018-08-24,23.766666666666666,0.0,2.9291666666666667,4.5,8.2,80.91960506453795,0.9874678663541936,0.15782019173064213,24
2018-08-25,22.933333333333334,1.0,1.8499999999999999,3.4,11.2,8.476657774510965,0.14740647510786503,0.9890759986453389,24
2018-08-26,22.662499999999998,3.6,2.725,4.2,8.0,140.1878128995205,0.6402731027730009,-0.7681473516620585,24
2018-08-27,22.212500000000002,0.0,3.4,5.6,10.4,120.38186879782003,0.8626737599858643,-0.5057607970492091,24
2018-08-28,21.05,0.0,4.75,6.3,11.8,93.25127417550488,0.9983904095446363,-0.056714990340237866,24
2018-08-29,20.816666666666666,0.0,3.3708333333333336,4.8,9.7,87.44268631889749,0.9990040887369924,0.044618725741232754,24
2018-08-30,21.4875,0.0,3.283333333333333,4.9,9.9,85.00410035134942,0.9962009328093524,0.08708445021802803,24
2018-08-31,21.90416666666667,0.0,2.6916666666666664,4.5,8.3,87.99287033507473,0.9993864765234266,0.035023856756365296,24
2018-09-01,23.054166666666664,0.0,2.2624999999999997,3.8,9.3,74.3685387567157,0.9630147571147155,0.2694486548106808,24
2018-09-02,23.616666666666664,0.0,2.1,4.0,7.7,71.06499548931569,0.9458872868838443,0.3244953628505655,24
2018-09-03,23.47083333333333,0.0,2.0541666666666667,4.6,11.2,316.3318275620969,-0.690480699324804,0.7233508165889699,24
2018-09-04,21.412499999999998,0.0,2.658333333333333,4.6,11.8,237.02622478097624,-0.8389197661519011,-0.5442551111010712,24
2018-09-05,19.6375,0.0,2.470833333333333,4.3,9.4,189.1332919699227,-0.15873178174872588,-0.987321741613581,24
2018-09-06,22.204166666666666,0.0,2.1999999999999997,3.8,8.1,121.45446908638134,0.8530551060773666,-0.5218208370651106,24
2018-09-07,23.508333333333336,0.0,3.0583333333333336,4.3,8.8,114.00711257512896,0.9134949591896335,-0.40685004551447423,24
2018-09-08,22.166666666666668,0.0,3.0500000000000003,4.7,9.6,115.60842797775828,0.9017689585802412,-0.43221840004921946,24
2018-09-09,22.349999999999998,0.0,2.970833333333333,4.4,9.1,100.80423627088192,0.982273393654971,-0.18745394132305235,24
2018-09-10,22.5,0.0,2.2958333333333334,3.4,8.2,87.17798764922262,0.9987872961345754,0.049233495510515944,24
2018-09-11,22.84583333333333,0.0,1.9749999999999999,3.4,7.9,118.3419634656228,0.8801298948834408,-0.4747329440142779,24
2018-09-12,24.84166666666667,0.0,1.9000000000000001,3.1,7.0,75.464534348457,0.9679924715970459,0.25097923207198275,24
2018-09-13,25.245833333333334,0.0,2.8000000000000003,4.3,8.4,61.965734819319884,0.8826666721041633,0.4699995169748174,24
2018-09-14,24.016666666666666,0.0,2.4166666666666665,4.6,9.7,14.718893475558291,0.254076890569829,0.9671840226546171,24
2018-09-15,21.425,0.8,2.0416666666666665,3.8,7.6,113.46931565166716,0.9172734901012896,-0.398257886748523,24
2018-09-16,23.333333333333332,0.2,1.4833333333333334,3.1,8.0,47.79995098853247,0.7408040216889759,0.6717212230155003,24
2018-09-17,20.591666666666665,11.200000000000001,2.3333333333333335,4.5,8.4,145.01502651616127,0.573361584025177,-0.8193024435238428,24
2018-09-18,20.462500000000002,10.2,1.4791666666666667,2.7,10.1,82.4786820648012,0.9913962281097047,0.1308950682411302,24
2018-09-19,21.6875,7.8,2.6458333333333335,4.0,9.9,78.27168619290661,0.9791224798342874,0.20327117228755204,24
2018-09-20,22.400000000000002,2.2,1.8166666666666667,3.5,7.7,103.24577388454188,0.9733961615484795,-0.22912859420571322,24
2018-09-21,21.358333333333334,7.2,1.7583333333333335,3.1,8.0,112.29926356362381,0.9252145955502536,-0.3794442675555668,24
2018-09-22,23.6125,0.0,1.7,3.7,7.4,149.89757290795995,0.5015473851702272,-0.8651301754238536,24
2018-09-23,24.304166666666664,0.0,1.9541666666666666,4.2,8.4,123.58720560817501,0.8330447946344793,-0.5532055405836047,24
2018-09-24,25.8125,0.0,2.4458333333333333,4.1,8.0,89.98876854759088,0.9999999807869382,0.0001960258230648331,24
2018-09-25,25.541666666666668,0.0,1.8541666666666667,3.2,8.0,53.061713866563316,0.7992832677262788,0.6009544557891237,24
2018-09-26,25.625,0.0,2.091666666666667,3.3,8.4,85.6892914688188,0.9971711026501192,0.0751650985467683,24
2018-09-27,25.1875,0.0,1.8958333333333333,3.5,6.9,57.18363141351419,0.840411810891348,0.541948326055469,24
2018-09-28,25.545833333333334,0.0,1.6291666666666667,2.8,6.5,91.00119318983154,0.999847331491627,-0.01747322835289695,24
2018-09-29,26.65833333333333,0.0,1.7458333333333333,2.8,6.8,126.65917784903364,0.8022012372331621,-0.5970537454715312,24
2018-09-30,25.675,0.0,2.058333333333333,3.9,9.1,358.78673365933076,-0.021173909863443512,0.9997758076394402,24
2018-10-01,23.291666666666668,0.0,2.5500000000000003,3.8,8.9,185.4835093838158,-0.09555925805194777,-0.9954237430363821,24
2018-10-02,22.245833333333334,3.8,2.379166666666667,3.8,8.6,138.53955809901524,0.6621027970135118,-0.7494130277669881,24
2018-10-03,24.525000000000002,0.0,1.8666666666666665,3.6,8.8,81.78439607250003,0.9897373506517712,0.14289848398360597,24
2018-10-04,25.09166666666667,0.0,2.129166666666667,4.3,8.7,173.05571397718077,0.1209041416645334,-0.9926641871893849,24
